season,team,player,league,sport,numTeams,rank,position,year,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
2026,"{'id': 144, 'name': 'Atlanta Braves', 'link': '/api/v1/teams/144'}","{'id': 519242, 'fullName': 'Chris Sale', 'link': '/api/v1/people/519242', 'firstName': 'Chris', 'lastName': 'Sale'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,3,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,37,15,15,76,78,26,10,0,6,109,22,0,75,8,.224,335,.286,.307,.593,2,6,.750,.250,6,1444,2.10,90.0,8,6,0,0,0,0,21,1.08,368,270,15,0,0,973,.670,8,0,0,1,103,0.97,.571,16.04,0,4.95,10.90,2.20,7.50,2.60,0.60,0,0,0,1,2
2026,"{'id': 143, 'name': 'Philadelphia Phillies', 'link': '/api/v1/teams/143'}","{'id': 650911, 'fullName': 'Cristopher Sánchez', 'link': '/api/v1/people/650911', 'firstName': 'Cristopher', 'lastName': 'Sánchez'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,4,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,29,17,17,124,74,31,20,0,8,127,21,0,101,2,.238,424,.277,.342,.619,2,4,.667,.333,5,1625,2.13,110.0,9,3,0,0,0,0,26,1.11,449,330,17,1,1,1098,.680,2,0,1,0,145,1.68,.750,14.77,0,6.05,10.39,1.72,8.26,2.54,0.65,0,0,0,1,1
2026,"{'id': 109, 'name': 'Arizona Diamondbacks', 'link': '/api/v1/teams/109'}","{'id': 593958, 'fullName': 'Eduardo Rodriguez', 'link': '/api/v1/people/593958', 'firstName': 'Eduardo', 'lastName': 'Rodriguez'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,5,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,33,16,16,97,106,26,19,2,9,70,38,0,77,0,.220,350,.296,.363,.659,0,5,1.000,.000,10,1507,2.27,95.0,6,2,0,0,0,0,24,1.21,388,285,16,0,0,944,.630,0,1,0,0,127,0.92,.750,15.86,0,1.84,6.63,3.60,7.29,2.46,0.85,0,0,0,0,0
2026,"{'id': 113, 'name': 'Cincinnati Reds', 'link': '/api/v1/teams/113'}","{'id': 695505, 'fullName': 'Chase Burns', 'link': '/api/v1/people/695505', 'firstName': 'Chase', 'lastName': 'Burns'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,6,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,23,16,16,65,90,24,15,1,11,112,29,0,70,0,.208,337,.270,.356,.626,3,13,.813,.188,5,1482,2.36,91.2,9,1,0,0,0,0,24,1.08,367,275,16,0,0,939,.630,0,0,2,2,120,0.72,.900,16.17,0,3.86,11.00,2.85,6.87,2.36,1.08,0,0,1,0,0
2026,"{'id': 139, 'name': 'Tampa Bay Rays', 'link': '/api/v1/teams/139'}","{'id': 656876, 'fullName': 'Drew Rasmussen', 'link': '/api/v1/people/656876', 'firstName': 'Drew', 'lastName': 'Rasmussen'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,7,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,30,16,16,99,79,27,8,0,9,94,16,0,64,4,.191,335,.236,.296,.532,3,15,.833,.167,4,1406,2.45,92.0,7,4,0,0,0,0,25,0.87,356,276,16,0,0,926,.660,4,0,2,0,99,1.25,.636,15.28,0,5.88,9.20,1.57,6.26,2.64,0.88,0,0,0,0,1
2026,"{'id': 146, 'name': 'Miami Marlins', 'link': '/api/v1/teams/146'}","{'id': 676974, 'fullName': 'Max Meyer', 'link': '/api/v1/people/676974', 'firstName': 'Max', 'lastName': 'Meyer'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,8,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,27,17,17,86,93,30,14,1,8,107,36,0,72,7,.202,356,.288,.315,.603,5,5,.500,.500,5,1557,2.60,97.0,9,0,0,0,0,0,28,1.11,401,291,17,0,0,998,.640,7,0,4,0,112,0.92,1.000,16.05,0,2.97,9.93,3.34,6.68,2.78,0.74,0,0,0,1,1
2026,"{'id': 139, 'name': 'Tampa Bay Rays', 'link': '/api/v1/teams/139'}","{'id': 607259, 'fullName': 'Nick Martinez', 'link': '/api/v1/people/607259', 'firstName': 'Nick', 'lastName': 'Martinez'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,9,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,35,16,16,85,133,28,22,2,9,58,17,0,92,2,.253,363,.288,.399,.687,3,4,.571,.429,4,1327,2.66,94.2,7,2,0,0,0,0,28,1.15,387,284,16,0,0,902,.680,2,0,1,0,145,0.64,.778,14.02,0,3.41,5.51,1.62,8.75,2.66,0.86,0,0,0,2,3
2026,"{'id': 114, 'name': 'Cleveland Guardians', 'link': '/api/v1/teams/114'}","{'id': 800048, 'fullName': 'Parker Messick', 'link': '/api/v1/people/800048', 'firstName': 'Parker', 'lastName': 'Messick'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,10,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,25,16,16,84,87,30,13,3,9,101,29,2,70,1,.207,338,.270,.343,.613,0,1,1.000,.000,5,1461,2.67,94.1,7,4,0,0,0,0,28,1.05,372,283,16,0,0,927,.630,1,0,3,2,116,0.97,.636,15.49,0,3.48,9.64,2.77,6.68,2.86,0.86,0,0,0,1,3
2026,"{'id': 119, 'name': 'Los Angeles Dodgers', 'link': '/api/v1/teams/119'}","{'id': 808967, 'fullName': 'Yoshinobu Yamamoto', 'link': '/api/v1/people/808967', 'firstName': 'Yoshinobu', 'lastName': 'Yamamoto'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,11,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,27,15,15,107,86,30,11,1,11,90,19,0,68,3,.194,350,.241,.326,.567,2,2,.500,.500,7,1455,2.67,97.2,8,5,0,0,0,0,29,0.89,373,293,15,0,0,959,.660,3,0,2,0,114,1.24,.615,14.90,0,4.74,8.29,1.75,6.27,2.76,1.01,0,0,0,0,1
2026,"{'id': 119, 'name': 'Los Angeles Dodgers', 'link': '/api/v1/teams/119'}","{'id': 680736, 'fullName': 'Justin Wrobleski', 'link': '/api/v1/people/680736', 'firstName': 'Justin', 'lastName': 'Wrobleski'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,12,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,25,14,13,84,118,26,13,0,7,53,18,0,69,2,.214,323,.259,.319,.578,1,1,.500,.500,7,1231,2.71,86.1,9,2,0,0,0,0,26,1.01,344,259,14,0,0,826,.670,2,0,1,0,103,0.71,.818,14.26,1,2.94,5.53,1.88,7.19,2.71,0.73,0,0,0,0,1
2026,"{'id': 111, 'name': 'Boston Red Sox', 'link': '/api/v1/teams/111'}","{'id': 624133, 'fullName': 'Ranger Suarez', 'link': '/api/v1/people/624133', 'firstName': 'Ranger', 'lastName': 'Suarez'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,13,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,30,15,15,69,88,28,16,1,4,84,25,0,69,2,.225,307,.285,.322,.607,0,4,1.000,.000,5,1298,2.83,82.2,3,3,0,0,0,0,26,1.14,337,248,15,0,0,817,.630,2,0,0,0,99,0.78,.500,15.70,0,3.36,9.15,2.72,7.51,3.05,0.44,0,0,0,0,3
2026,"{'id': 120, 'name': 'Washington Nationals', 'link': '/api/v1/teams/120'}","{'id': 656492, 'fullName': 'Foster Griffin', 'link': '/api/v1/people/656492', 'firstName': 'Foster', 'lastName': 'Griffin'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,14,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,30,17,17,97,96,37,11,0,16,98,25,0,77,7,.210,366,.273,.372,.645,0,4,1.000,.000,9,1589,2.93,98.1,8,2,0,0,0,0,32,1.04,400,295,17,0,0,1055,.660,7,1,2,0,136,1.01,.800,16.16,0,3.92,8.97,2.29,7.05,3.39,1.46,0,0,0,1,1
2026,"{'id': 145, 'name': 'Chicago White Sox', 'link': '/api/v1/teams/145'}","{'id': 663436, 'fullName': 'Davis Martin', 'link': '/api/v1/people/663436', 'firstName': 'Davis', 'lastName': 'Martin'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,15,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,29,16,16,86,88,31,23,0,6,90,24,0,86,4,.247,348,.302,.365,.667,2,6,.750,.250,11,1450,3.00,93.0,9,3,0,0,0,0,31,1.18,378,279,16,0,0,942,.650,4,1,5,0,127,0.98,.750,15.59,0,3.75,8.71,2.32,8.32,3.00,0.58,0,0,0,0,2
2026,"{'id': 134, 'name': 'Pittsburgh Pirates', 'link': '/api/v1/teams/134'}","{'id': 677952, 'fullName': 'Braxton Ashcraft', 'link': '/api/v1/people/677952', 'firstName': 'Braxton', 'lastName': 'Ashcraft'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,16,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,26,16,16,90,84,37,15,1,8,107,22,0,83,6,.232,358,.284,.346,.630,3,9,.750,.250,11,1412,3.07,96.2,7,3,0,0,0,0,33,1.09,392,290,16,0,0,974,.690,6,0,0,1,124,1.07,.700,14.61,0,4.86,9.96,2.05,7.73,3.44,0.74,0,0,0,1,5
2026,"{'id': 137, 'name': 'San Francisco Giants', 'link': '/api/v1/teams/137'}","{'id': 657277, 'fullName': 'Logan Webb', 'link': '/api/v1/people/657277', 'firstName': 'Logan', 'lastName': 'Webb'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,17,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,29,14,14,112,72,34,13,2,5,76,22,0,74,4,.222,333,.279,.318,.597,3,10,.769,.231,7,1312,3.09,90.1,5,5,0,0,0,0,31,1.06,361,271,14,1,0,860,.660,4,0,1,0,106,1.56,.500,14.52,0,3.45,7.57,2.19,7.37,3.39,0.50,0,0,1,1,0
2026,"{'id': 134, 'name': 'Pittsburgh Pirates', 'link': '/api/v1/teams/134'}","{'id': 694973, 'fullName': 'Paul Skenes', 'link': '/api/v1/people/694973', 'firstName': 'Paul', 'lastName': 'Skenes'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,18,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,24,17,17,77,85,38,16,1,9,114,20,0,70,6,.205,341,.259,.337,.596,2,0,.000,1.000,3,1552,3.10,93.0,6,7,0,0,0,0,32,0.97,373,279,17,0,0,1002,.650,6,0,1,1,115,0.91,.462,16.69,0,5.70,11.03,1.94,6.77,3.68,0.87,0,0,1,1,4
2026,"{'id': 138, 'name': 'St. Louis Cardinals', 'link': '/api/v1/teams/138'}","{'id': 700241, 'fullName': 'Michael McGreevy', 'link': '/api/v1/people/700241', 'firstName': 'Michael', 'lastName': 'McGreevy'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,19,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,25,16,16,103,93,31,16,0,12,57,21,0,81,0,.243,334,.287,.398,.685,0,3,1.000,.000,10,1411,3.12,89.1,3,6,0,0,0,0,31,1.14,355,268,16,0,0,872,.620,0,0,2,1,133,1.11,.333,15.79,0,2.71,5.74,2.12,8.16,3.12,1.21,0,0,0,0,0
2026,"{'id': 133, 'name': 'Athletics', 'link': '/api/v1/teams/133'}","{'id': 669372, 'fullName': 'J.T. Ginn', 'link': '/api/v1/people/669372', 'firstName': 'J.T.', 'lastName': 'Ginn'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,20,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,27,18,15,96,82,35,13,0,9,78,36,0,72,4,.222,325,.305,.345,.650,2,7,.778,.222,9,1395,3.15,88.2,6,4,0,1,0,1,31,1.22,368,266,18,1,0,856,.610,4,1,2,0,112,1.17,.600,15.73,2,2.17,7.92,3.65,7.31,3.55,0.91,4,1,0,1,2
2026,"{'id': 142, 'name': 'Minnesota Twins', 'link': '/api/v1/teams/142'}","{'id': 657746, 'fullName': 'Joe Ryan', 'link': '/api/v1/people/657746', 'firstName': 'Joe', 'lastName': 'Ryan'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,21,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,30,17,17,67,103,38,18,0,9,108,19,0,77,5,.219,352,.266,.347,.613,3,14,.824,.176,2,1528,3.18,93.1,5,4,0,0,0,0,33,1.03,379,280,17,0,0,1034,.680,5,0,2,1,122,0.65,.556,16.37,0,5.68,10.41,1.83,7.43,3.66,0.87,0,0,0,0,3
2026,"{'id': 118, 'name': 'Kansas City Royals', 'link': '/api/v1/teams/118'}","{'id': 608379, 'fullName': 'Michael Wacha', 'link': '/api/v1/people/608379', 'firstName': 'Michael', 'lastName': 'Wacha'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,22,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,34,17,17,104,122,42,23,4,10,84,30,1,94,4,.234,401,.294,.387,.681,3,4,.571,.429,12,1569,3.31,108.2,5,5,0,0,0,0,40,1.14,438,326,17,0,0,1019,.650,4,0,3,1,155,0.85,.500,14.44,0,2.80,6.96,2.48,7.79,3.48,0.83,0,0,0,2,1
2026,"{'id': 108, 'name': 'Los Angeles Angels', 'link': '/api/v1/teams/108'}","{'id': 667755, 'fullName': 'José Soriano', 'link': '/api/v1/people/667755', 'firstName': 'José', 'lastName': 'Soriano'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,23,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,27,17,17,103,68,38,7,0,12,102,48,1,77,3,.221,348,.320,.345,.665,4,3,.429,.571,8,1601,3.32,95.0,8,4,0,0,0,0,35,1.32,401,285,17,0,0,984,.610,3,0,1,0,120,1.51,.667,16.85,0,2.13,9.66,4.55,7.29,3.60,1.14,0,0,0,1,1
2026,"{'id': 137, 'name': 'San Francisco Giants', 'link': '/api/v1/teams/137'}","{'id': 592662, 'fullName': 'Robbie Ray', 'link': '/api/v1/people/592662', 'firstName': 'Robbie', 'lastName': 'Ray'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,24,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,34,17,16,77,120,42,13,1,14,82,43,0,74,0,.214,345,.297,.380,.677,5,16,.762,.238,6,1621,3.39,95.2,7,6,0,0,0,0,36,1.22,396,287,17,0,0,983,.610,0,0,3,4,131,0.64,.538,16.94,0,1.91,7.71,4.05,6.96,3.95,1.32,0,0,0,2,6
2026,"{'id': 116, 'name': 'Detroit Tigers', 'link': '/api/v1/teams/116'}","{'id': 672456, 'fullName': 'Keider Montero', 'link': '/api/v1/people/672456', 'firstName': 'Keider', 'lastName': 'Montero'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,25,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,25,16,15,79,124,35,15,2,9,56,18,0,69,2,.212,325,.256,.354,.610,0,1,1.000,.000,5,1242,3.39,87.2,4,5,0,0,0,0,33,0.99,348,263,16,0,0,828,.670,2,0,1,0,115,0.64,.444,14.17,0,3.11,5.75,1.85,7.08,3.59,0.92,0,0,0,1,2
